Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,CPUE_number_per_hour,WeightfollowingCoull,kgperhour
NS-IBTS,1998,1,3,127140,Microstomus kitt,340,0.274999,0.427511435,0.117565217
NS-IBTS,1998,1,3,127140,Microstomus kitt,350,0.025,0.463173905,0.011579348
NS-IBTS,1998,1,3,127140,Microstomus kitt,360,0.05,0.500679858,0.025033993
NS-IBTS,1998,1,3,127140,Microstomus kitt,390,0.01665,0.624658397,0.010400562
NS-IBTS,1998,1,3,127140,Microstomus kitt,400,0.05,0.669936785,0.033496839
NS-IBTS,1998,3,5,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,5,127140,Microstomus kitt,160,0.285714,0.053226467,0.015207547
NS-IBTS,1998,3,5,127140,Microstomus kitt,170,0.285714,0.062936245,0.017981766
NS-IBTS,1998,3,5,127140,Microstomus kitt,220,0.285714,0.128350126,0.036671428
NS-IBTS,1998,3,5,127140,Microstomus kitt,260,0.428571,0.203669662,0.087286911
NS-IBTS,1998,3,5,127140,Microstomus kitt,290,0.142857,0.275427991,0.039346817
NS-IBTS,1998,3,5,127140,Microstomus kitt,300,0.285714,0.302484522,0.086424063
NS-IBTS,1998,3,4,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,4,127140,Microstomus kitt,160,0.666666,0.053226467,0.035484276
NS-IBTS,1998,3,4,127140,Microstomus kitt,170,0.777777,0.062936245,0.048950364
NS-IBTS,1998,3,4,127140,Microstomus kitt,180,1.333332,0.07370776,0.098276915
NS-IBTS,1998,3,4,127140,Microstomus kitt,190,2.888888,0.085588411,0.247255332
NS-IBTS,1998,3,4,127140,Microstomus kitt,200,3.222222,0.098624977,0.317791572
NS-IBTS,1998,3,4,127140,Microstomus kitt,210,2.555555,0.112863663,0.288429297
NS-IBTS,1998,3,4,127140,Microstomus kitt,220,3.5,0.128350126,0.44922544
NS-IBTS,1998,3,4,127140,Microstomus kitt,230,5.277777,0.145129516,0.765961222
NS-IBTS,1998,3,4,127140,Microstomus kitt,240,3.222222,0.163246501,0.526016466
NS-IBTS,1998,3,4,127140,Microstomus kitt,250,3.222222,0.18274529,0.588845894
NS-IBTS,1998,3,4,127140,Microstomus kitt,260,2.555555,0.203669662,0.520489023
NS-IBTS,1998,3,4,127140,Microstomus kitt,270,1.666666,0.226062982,0.376771487
NS-IBTS,1998,3,4,127140,Microstomus kitt,280,1,0.249968226,0.249968226
NS-IBTS,1998,3,4,127140,Microstomus kitt,290,1.444444,0.275427991,0.39784031
NS-IBTS,1998,3,4,127140,Microstomus kitt,300,0.555555,0.302484522,0.168046789
NS-IBTS,1998,3,4,127140,Microstomus kitt,310,1.166666,0.331179717,0.386376115
NS-IBTS,1998,3,4,127140,Microstomus kitt,320,0.111111,0.361555147,0.040172754
NS-IBTS,1998,3,4,127140,Microstomus kitt,330,0.111111,0.393652069,0.043739075
NS-IBTS,1998,3,4,127140,Microstomus kitt,360,0.111111,0.500679858,0.05563104
NS-IBTS,1998,3,4,127140,Microstomus kitt,370,0.111111,0.540069404,0.060007652
NS-IBTS,1998,3,4,127140,Microstomus kitt,410,0.111111,0.717256659,0.079695105
NS-IBTS,1998,3,4,127140,Microstomus kitt,420,0.111111,0.766656898,0.085184015
NS-IBTS,1998,3,2,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,2,127140,Microstomus kitt,130,0.06,0.0299833,0.001798998
NS-IBTS,1998,3,2,127140,Microstomus kitt,150,0.08,0.044530364,0.003562429
NS-IBTS,1998,3,2,127140,Microstomus kitt,160,0.139999,0.053226467,0.007451652
NS-IBTS,1998,3,2,127140,Microstomus kitt,170,0.28,0.062936245,0.017622149
NS-IBTS,1998,3,2,127140,Microstomus kitt,180,0.459999,0.07370776,0.033905496
NS-IBTS,1998,3,2,127140,Microstomus kitt,190,0.919999,0.085588411,0.078741252
NS-IBTS,1998,3,2,127140,Microstomus kitt,200,2.019999,0.098624977,0.199222356
NS-IBTS,1998,3,2,127140,Microstomus kitt,210,2.599999,0.112863663,0.29344541
NS-IBTS,1998,3,2,127140,Microstomus kitt,220,3.42,0.128350126,0.43895743
NS-IBTS,1998,3,2,127140,Microstomus kitt,230,2.199999,0.145129516,0.31928479
NS-IBTS,1998,3,2,127140,Microstomus kitt,240,2.34,0.163246501,0.381996812
NS-IBTS,1998,3,2,127140,Microstomus kitt,250,2.459999,0.18274529,0.449553231
NS-IBTS,1998,3,2,127140,Microstomus kitt,260,1.999999,0.203669662,0.40733912
NS-IBTS,1998,3,2,127140,Microstomus kitt,270,1.179999,0.226062982,0.266754093
NS-IBTS,1998,3,2,127140,Microstomus kitt,280,1.679999,0.249968226,0.419946369
NS-IBTS,1998,3,2,127140,Microstomus kitt,290,1.699999,0.275427991,0.46822731
NS-IBTS,1998,3,2,127140,Microstomus kitt,300,1.439999,0.302484522,0.435577409
NS-IBTS,1998,3,2,127140,Microstomus kitt,310,1.219999,0.331179717,0.404038923
NS-IBTS,1998,3,2,127140,Microstomus kitt,320,1.179999,0.361555147,0.426634712
NS-IBTS,1998,3,2,127140,Microstomus kitt,330,0.78,0.393652069,0.307048614
NS-IBTS,1998,3,2,127140,Microstomus kitt,340,0.86,0.427511435,0.367659834
NS-IBTS,1998,3,2,127140,Microstomus kitt,350,0.979999,0.463173905,0.453909964
NS-IBTS,1998,3,2,127140,Microstomus kitt,360,0.859999,0.500679858,0.430584178
NS-IBTS,1998,3,2,127140,Microstomus kitt,370,0.4,0.540069404,0.216027761
NS-IBTS,1998,3,2,127140,Microstomus kitt,380,0.28,0.581382386,0.162787068
NS-IBTS,1998,3,2,127140,Microstomus kitt,390,0.4,0.624658397,0.249863359
NS-IBTS,1998,3,2,127140,Microstomus kitt,400,0.16,0.669936785,0.107189886
NS-IBTS,1998,3,2,127140,Microstomus kitt,410,0.2,0.717256659,0.143451332
NS-IBTS,1998,3,2,127140,Microstomus kitt,420,0.08,0.766656898,0.061332552
NS-IBTS,1998,3,2,127140,Microstomus kitt,430,0.08,0.818176158,0.065454093
NS-IBTS,1998,3,9,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,9,127140,Microstomus kitt,170,0.05,0.062936245,0.003146812
NS-IBTS,1998,3,9,127140,Microstomus kitt,190,0.133375,0.085588411,0.011415354
NS-IBTS,1998,3,9,127140,Microstomus kitt,200,0.05,0.098624977,0.004931249
NS-IBTS,1998,3,9,127140,Microstomus kitt,210,0.216625,0.112863663,0.024449091
NS-IBTS,1998,3,9,127140,Microstomus kitt,220,0.375,0.128350126,0.048131297
NS-IBTS,1998,3,9,127140,Microstomus kitt,230,0.216625,0.145129516,0.031438681
NS-IBTS,1998,3,9,127140,Microstomus kitt,240,0.216625,0.163246501,0.035363273
NS-IBTS,1998,3,9,127140,Microstomus kitt,250,0.633375,0.18274529,0.115746298
NS-IBTS,1998,3,9,127140,Microstomus kitt,260,0.3,0.203669662,0.061100899
NS-IBTS,1998,3,9,127140,Microstomus kitt,270,0.6,0.226062982,0.135637789
NS-IBTS,1998,3,9,127140,Microstomus kitt,280,0.383375,0.249968226,0.095831568
NS-IBTS,1998,3,9,127140,Microstomus kitt,290,0.208375,0.275427991,0.057392308
NS-IBTS,1998,3,9,127140,Microstomus kitt,300,0.35,0.302484522,0.105869583
NS-IBTS,1998,3,9,127140,Microstomus kitt,310,0.05,0.331179717,0.016558986
NS-IBTS,1998,3,6,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,6,127140,Microstomus kitt,150,0.044433,0.044530364,0.001978618
NS-IBTS,1998,3,6,127140,Microstomus kitt,160,0.072233,0.053226467,0.003844707
NS-IBTS,1998,3,6,127140,Microstomus kitt,170,0.4111,0.062936245,0.02587309
NS-IBTS,1998,3,6,127140,Microstomus kitt,180,1.127766,0.07370776,0.083125106
NS-IBTS,1998,3,6,127140,Microstomus kitt,190,3.4111,0.085588411,0.291950628
NS-IBTS,1998,3,6,127140,Microstomus kitt,200,2.661099,0.098624977,0.262450829
NS-IBTS,1998,3,6,127140,Microstomus kitt,210,3.322233,0.112863663,0.374959384
NS-IBTS,1998,3,6,127140,Microstomus kitt,220,2.016666,0.128350126,0.258839335
NS-IBTS,1998,3,6,127140,Microstomus kitt,230,2.172233,0.145129516,0.315255124
NS-IBTS,1998,3,6,127140,Microstomus kitt,240,0.927766,0.163246501,0.151454553
NS-IBTS,1998,3,6,127140,Microstomus kitt,250,1.083333,0.18274529,0.197974003
NS-IBTS,1998,3,6,127140,Microstomus kitt,260,0.183333,0.203669662,0.03733937
NS-IBTS,1998,3,6,127140,Microstomus kitt,270,0.15,0.226062982,0.033909447
NS-IBTS,1998,3,6,127140,Microstomus kitt,280,0.416666,0.249968226,0.104153261
NS-IBTS,1998,3,6,127140,Microstomus kitt,350,0.033333,0.463173905,0.015438976
NS-IBTS,1998,3,7,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,7,127140,Microstomus kitt,160,0.076923,0.053226467,0.00409434
NS-IBTS,1998,3,7,127140,Microstomus kitt,170,0.230769,0.062936245,0.014523734
NS-IBTS,1998,3,7,127140,Microstomus kitt,180,0.076923,0.07370776,0.005669822
NS-IBTS,1998,3,7,127140,Microstomus kitt,190,0.384615,0.085588411,0.032918587
NS-IBTS,1998,3,7,127140,Microstomus kitt,200,0.923076,0.098624977,0.09103835
NS-IBTS,1998,3,7,127140,Microstomus kitt,210,0.230769,0.112863663,0.026045435
NS-IBTS,1998,3,7,127140,Microstomus kitt,220,0.153846,0.128350126,0.019746153
NS-IBTS,1998,3,7,127140,Microstomus kitt,230,0.307692,0.145129516,0.044655191
NS-IBTS,1998,3,7,127140,Microstomus kitt,240,0.307692,0.163246501,0.050229642
NS-IBTS,1998,3,7,127140,Microstomus kitt,250,0.730769,0.18274529,0.133544593
NS-IBTS,1998,3,7,127140,Microstomus kitt,260,0.538461,0.203669662,0.10966817
NS-IBTS,1998,3,7,127140,Microstomus kitt,270,0.26923,0.226062982,0.060862937
NS-IBTS,1998,3,7,127140,Microstomus kitt,280,0.230769,0.249968226,0.057684917
NS-IBTS,1998,3,7,127140,Microstomus kitt,320,0.076923,0.361555147,0.027811907
NS-IBTS,1998,3,7,127140,Microstomus kitt,330,0.307692,0.393652069,0.121123592
NS-IBTS,1998,3,7,127140,Microstomus kitt,340,0.076923,0.427511435,0.032885462
NS-IBTS,1998,3,7,127140,Microstomus kitt,370,0.076923,0.540069404,0.041543759
NS-IBTS,1998,3,8,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,8,127140,Microstomus kitt,110,0.2067,0.018895109,0.003905619
NS-IBTS,1998,3,8,127140,Microstomus kitt,120,0.22,0.024032391,0.005287126
NS-IBTS,1998,3,8,127140,Microstomus kitt,130,0.913399,0.0299833,0.027386717
NS-IBTS,1998,3,8,127140,Microstomus kitt,140,0.56,0.036799159,0.020607529
NS-IBTS,1998,3,8,127140,Microstomus kitt,150,0.18,0.044530364,0.008015466
NS-IBTS,1998,3,8,127140,Microstomus kitt,160,0.486699,0.053226467,0.025905268
NS-IBTS,1998,3,8,127140,Microstomus kitt,170,0.859999,0.062936245,0.054125108
NS-IBTS,1998,3,8,127140,Microstomus kitt,180,0.98,0.07370776,0.072233605
NS-IBTS,1998,3,8,127140,Microstomus kitt,190,1.119999,0.085588411,0.095858934
NS-IBTS,1998,3,8,127140,Microstomus kitt,200,1.399999,0.098624977,0.13807487
NS-IBTS,1998,3,8,127140,Microstomus kitt,210,1.0133,0.112863663,0.114364749
NS-IBTS,1998,3,8,127140,Microstomus kitt,220,1.1667,0.128350126,0.149746092
NS-IBTS,1998,3,8,127140,Microstomus kitt,230,0.8666,0.145129516,0.125769239
NS-IBTS,1998,3,8,127140,Microstomus kitt,240,1.0334,0.163246501,0.168698934
NS-IBTS,1998,3,8,127140,Microstomus kitt,250,0.559999,0.18274529,0.10233718
NS-IBTS,1998,3,8,127140,Microstomus kitt,260,0.6333,0.203669662,0.128983997
NS-IBTS,1998,3,8,127140,Microstomus kitt,270,0.32,0.226062982,0.072340154
NS-IBTS,1998,3,8,127140,Microstomus kitt,280,0.44,0.249968226,0.109986019
NS-IBTS,1998,3,8,127140,Microstomus kitt,290,0.36,0.275427991,0.099154077
NS-IBTS,1998,3,8,127140,Microstomus kitt,300,0.346699,0.302484522,0.104871081
NS-IBTS,1998,3,8,127140,Microstomus kitt,310,0.2667,0.331179717,0.08832563
NS-IBTS,1998,3,8,127140,Microstomus kitt,320,0.04,0.361555147,0.014462206
NS-IBTS,1998,3,8,127140,Microstomus kitt,330,0.1067,0.393652069,0.042002676
NS-IBTS,1998,3,8,127140,Microstomus kitt,420,0.04,0.766656898,0.030666276
NS-IBTS,1998,3,1,127140,Microstomus kitt,410,0.026315,0.717256659,0.018874609
NS-IBTS,1998,3,1,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,1,127140,Microstomus kitt,140,0.052631,0.036799159,0.001936777
NS-IBTS,1998,3,1,127140,Microstomus kitt,150,0.368421,0.044530364,0.016405921
NS-IBTS,1998,3,1,127140,Microstomus kitt,160,0.210526,0.053226467,0.011205555
NS-IBTS,1998,3,1,127140,Microstomus kitt,170,1.421052,0.062936245,0.089435677
NS-IBTS,1998,3,1,127140,Microstomus kitt,180,1.947368,0.07370776,0.143536133
NS-IBTS,1998,3,1,127140,Microstomus kitt,190,2.631578,0.085588411,0.225232579
NS-IBTS,1998,3,1,127140,Microstomus kitt,200,4.552631,0.098624977,0.449003129
NS-IBTS,1998,3,1,127140,Microstomus kitt,210,6.394736,0.112863663,0.721733326
NS-IBTS,1998,3,1,127140,Microstomus kitt,220,4.921052,0.128350126,0.631617643
NS-IBTS,1998,3,1,127140,Microstomus kitt,230,4.68421,0.145129516,0.679817131
NS-IBTS,1998,3,1,127140,Microstomus kitt,240,3.289473,0.163246501,0.536994957
NS-IBTS,1998,3,1,127140,Microstomus kitt,250,1.842105,0.18274529,0.336636013
NS-IBTS,1998,3,1,127140,Microstomus kitt,260,1.421052,0.203669662,0.28942518
NS-IBTS,1998,3,1,127140,Microstomus kitt,270,1.131578,0.226062982,0.255807897
NS-IBTS,1998,3,1,127140,Microstomus kitt,280,0.868421,0.249968226,0.217077656
NS-IBTS,1998,3,1,127140,Microstomus kitt,290,0.657894,0.275427991,0.181202423
NS-IBTS,1998,3,1,127140,Microstomus kitt,300,0.657894,0.302484522,0.199002752
NS-IBTS,1998,3,1,127140,Microstomus kitt,310,0.447368,0.331179717,0.148159208
NS-IBTS,1998,3,1,127140,Microstomus kitt,320,0.552631,0.361555147,0.199806583
NS-IBTS,1998,3,1,127140,Microstomus kitt,330,0.236842,0.393652069,0.093233343
NS-IBTS,1998,3,1,127140,Microstomus kitt,340,0.368421,0.427511435,0.15750419
NS-IBTS,1998,3,1,127140,Microstomus kitt,350,0.157894,0.463173905,0.073132381
NS-IBTS,1998,3,1,127140,Microstomus kitt,360,0.342105,0.500679858,0.171285083
NS-IBTS,1998,3,1,127140,Microstomus kitt,370,0.18421,0.540069404,0.099486185
NS-IBTS,1998,3,1,127140,Microstomus kitt,380,0.078947,0.581382386,0.045898395
NS-IBTS,1998,3,1,127140,Microstomus kitt,390,0.026315,0.624658397,0.016437886
NS-IBTS,1998,3,3,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1998,3,3,127140,Microstomus kitt,130,0.05,0.0299833,0.001499165
NS-IBTS,1998,3,3,127140,Microstomus kitt,140,0.1,0.036799159,0.003679916
NS-IBTS,1998,3,3,127140,Microstomus kitt,150,0.15,0.044530364,0.006679555
NS-IBTS,1998,3,3,127140,Microstomus kitt,160,1.55,0.053226467,0.082501024
NS-IBTS,1998,3,3,127140,Microstomus kitt,170,3.049999,0.062936245,0.191955484
NS-IBTS,1998,3,3,127140,Microstomus kitt,180,4.574999,0.07370776,0.337212928
NS-IBTS,1998,3,3,127140,Microstomus kitt,190,4.499999,0.085588411,0.385147762
NS-IBTS,1998,3,3,127140,Microstomus kitt,200,5.5,0.098624977,0.542437376
NS-IBTS,1998,3,3,127140,Microstomus kitt,210,6.599999,0.112863663,0.74490006
NS-IBTS,1998,3,3,127140,Microstomus kitt,220,5.974999,0.128350126,0.766891873
NS-IBTS,1998,3,3,127140,Microstomus kitt,230,6.375,0.145129516,0.925200666
NS-IBTS,1998,3,3,127140,Microstomus kitt,240,4.999999,0.163246501,0.81623234
NS-IBTS,1998,3,3,127140,Microstomus kitt,250,2.724999,0.18274529,0.497980733
NS-IBTS,1998,3,3,127140,Microstomus kitt,260,3.45,0.203669662,0.702660334
NS-IBTS,1998,3,3,127140,Microstomus kitt,270,2.549999,0.226062982,0.576460379
NS-IBTS,1998,3,3,127140,Microstomus kitt,280,1.149999,0.249968226,0.287463209
NS-IBTS,1998,3,3,127140,Microstomus kitt,290,1.2,0.275427991,0.33051359
NS-IBTS,1998,3,3,127140,Microstomus kitt,300,0.65,0.302484522,0.196614939
NS-IBTS,1998,3,3,127140,Microstomus kitt,310,0.725,0.331179717,0.240105295
NS-IBTS,1998,3,3,127140,Microstomus kitt,320,0.199999,0.361555147,0.072310668
NS-IBTS,1998,3,3,127140,Microstomus kitt,330,0.249999,0.393652069,0.098412624
NS-IBTS,1998,3,3,127140,Microstomus kitt,340,0.35,0.427511435,0.149629002
NS-IBTS,1998,3,3,127140,Microstomus kitt,350,0.35,0.463173905,0.162110867
NS-IBTS,1998,3,3,127140,Microstomus kitt,360,0.199999,0.500679858,0.100135471
NS-IBTS,1998,3,3,127140,Microstomus kitt,370,0.3,0.540069404,0.162020821
NS-IBTS,1998,3,3,127140,Microstomus kitt,380,0.05,0.581382386,0.029069119
NS-IBTS,1998,3,3,127140,Microstomus kitt,410,0.1,0.717256659,0.071725666
NS-IBTS,1999,1,2,127140,Microstomus kitt,280,0.293359,0.249968226,0.073330429
NS-IBTS,1999,1,2,127140,Microstomus kitt,290,0.34668,0.275427991,0.095485376
NS-IBTS,1999,1,2,127140,Microstomus kitt,300,0.466679,0.302484522,0.141163174
NS-IBTS,1999,1,2,127140,Microstomus kitt,310,0.533359,0.331179717,0.176637683
NS-IBTS,1999,1,2,127140,Microstomus kitt,320,0.46672,0.361555147,0.168745018
NS-IBTS,1999,1,2,127140,Microstomus kitt,330,0.26668,0.393652069,0.104979134
NS-IBTS,1999,1,2,127140,Microstomus kitt,340,0.08,0.427511435,0.034200915
NS-IBTS,1999,1,2,127140,Microstomus kitt,350,0.373359,0.463173905,0.172930146
NS-IBTS,1999,1,2,127140,Microstomus kitt,360,0.546679,0.500679858,0.273711164
NS-IBTS,1999,1,2,127140,Microstomus kitt,370,0.253359,0.540069404,0.136831444
NS-IBTS,1999,1,2,127140,Microstomus kitt,380,0.30668,0.581382386,0.17829835
NS-IBTS,1999,1,2,127140,Microstomus kitt,390,0.14668,0.624658397,0.091624894
NS-IBTS,1999,1,2,127140,Microstomus kitt,400,0.08,0.669936785,0.053594943
NS-IBTS,1999,1,2,127140,Microstomus kitt,440,0.04,0.87185288,0.034874115
NS-IBTS,1999,1,7,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1999,1,7,127140,Microstomus kitt,60,0.076923,0.003537937,0.000272149
NS-IBTS,1999,1,7,127140,Microstomus kitt,90,0.076923,0.010850914,0.000834685
NS-IBTS,1999,1,7,127140,Microstomus kitt,120,0.076923,0.024032391,0.001848644
NS-IBTS,1999,1,7,127140,Microstomus kitt,130,0.076923,0.0299833,0.002306405
NS-IBTS,1999,1,7,127140,Microstomus kitt,150,0.051307,0.044530364,0.002284719
NS-IBTS,1999,1,7,127140,Microstomus kitt,160,0.153846,0.053226467,0.008188679
NS-IBTS,1999,1,7,127140,Microstomus kitt,170,0.051307,0.062936245,0.00322907
NS-IBTS,1999,1,7,127140,Microstomus kitt,180,0.051307,0.07370776,0.003781724
NS-IBTS,1999,1,7,127140,Microstomus kitt,190,0.230769,0.085588411,0.019751152
NS-IBTS,1999,1,7,127140,Microstomus kitt,200,0.410307,0.098624977,0.040466519
NS-IBTS,1999,1,7,127140,Microstomus kitt,210,0.230769,0.112863663,0.026045435
NS-IBTS,1999,1,7,127140,Microstomus kitt,220,0.153846,0.128350126,0.019746153
NS-IBTS,1999,1,7,127140,Microstomus kitt,230,0.076923,0.145129516,0.011163798
NS-IBTS,1999,1,7,127140,Microstomus kitt,240,0.230769,0.163246501,0.037672232
NS-IBTS,1999,1,7,127140,Microstomus kitt,250,0.153846,0.18274529,0.028114632
NS-IBTS,1999,1,7,127140,Microstomus kitt,260,0.076923,0.203669662,0.015666881
NS-IBTS,1999,1,7,127140,Microstomus kitt,270,0.153846,0.226062982,0.034778886
NS-IBTS,1999,1,7,127140,Microstomus kitt,280,0.307692,0.249968226,0.076913223
NS-IBTS,1999,1,7,127140,Microstomus kitt,290,0.538461,0.275427991,0.148307232
NS-IBTS,1999,1,7,127140,Microstomus kitt,300,0.384615,0.302484522,0.116340084
NS-IBTS,1999,1,7,127140,Microstomus kitt,310,0.230769,0.331179717,0.076426012
NS-IBTS,1999,1,7,127140,Microstomus kitt,320,0.461538,0.361555147,0.16687144
NS-IBTS,1999,1,7,127140,Microstomus kitt,330,0.153846,0.393652069,0.060561796
NS-IBTS,1999,1,7,127140,Microstomus kitt,340,0.153846,0.427511435,0.065770924
NS-IBTS,1999,1,7,127140,Microstomus kitt,350,0.384615,0.463173905,0.178143631
NS-IBTS,1999,1,7,127140,Microstomus kitt,360,0.153846,0.500679858,0.077027594
NS-IBTS,1999,1,7,127140,Microstomus kitt,370,0.230769,0.540069404,0.124631276
NS-IBTS,1999,1,7,127140,Microstomus kitt,380,0.153846,0.581382386,0.089443355
NS-IBTS,1999,1,8,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1999,1,8,127140,Microstomus kitt,60,0.055555,0.003537937,0.00019655
NS-IBTS,1999,1,8,127140,Microstomus kitt,70,0.055555,0.005417401,0.000300964
NS-IBTS,1999,1,8,127140,Microstomus kitt,80,0.055555,0.007835753,0.000435315
NS-IBTS,1999,1,8,127140,Microstomus kitt,110,0.148111,0.018895109,0.002798573
NS-IBTS,1999,1,8,127140,Microstomus kitt,120,0.074111,0.024032391,0.001781064
NS-IBTS,1999,1,8,127140,Microstomus kitt,130,0.129666,0.0299833,0.003887815
NS-IBTS,1999,1,8,127140,Microstomus kitt,140,0.185222,0.036799159,0.006816014
NS-IBTS,1999,1,8,127140,Microstomus kitt,150,0.481444,0.044530364,0.021438877
NS-IBTS,1999,1,8,127140,Microstomus kitt,160,0.351888,0.053226467,0.018729755
NS-IBTS,1999,1,8,127140,Microstomus kitt,170,0.555555,0.062936245,0.034964546
NS-IBTS,1999,1,8,127140,Microstomus kitt,180,0.425888,0.07370776,0.03139125
NS-IBTS,1999,1,8,127140,Microstomus kitt,190,0.648111,0.085588411,0.05547079
NS-IBTS,1999,1,8,127140,Microstomus kitt,200,0.592666,0.098624977,0.058451671
NS-IBTS,1999,1,8,127140,Microstomus kitt,210,0.685222,0.112863663,0.077336665
NS-IBTS,1999,1,8,127140,Microstomus kitt,220,0.907444,0.128350126,0.116470552
NS-IBTS,1999,1,8,127140,Microstomus kitt,230,0.5,0.145129516,0.072564758
NS-IBTS,1999,1,8,127140,Microstomus kitt,240,0.666777,0.163246501,0.108849012
NS-IBTS,1999,1,8,127140,Microstomus kitt,250,0.962888,0.18274529,0.175963247
NS-IBTS,1999,1,8,127140,Microstomus kitt,260,0.537111,0.203669662,0.109393216
NS-IBTS,1999,1,8,127140,Microstomus kitt,270,0.666666,0.226062982,0.150708504
NS-IBTS,1999,1,8,127140,Microstomus kitt,280,0.222222,0.249968226,0.055548439
NS-IBTS,1999,1,8,127140,Microstomus kitt,290,0.5,0.275427991,0.137713996
NS-IBTS,1999,1,8,127140,Microstomus kitt,300,0.185222,0.302484522,0.056026788
NS-IBTS,1999,1,8,127140,Microstomus kitt,310,0.222222,0.331179717,0.073595419
NS-IBTS,1999,1,8,127140,Microstomus kitt,320,0.222222,0.361555147,0.080345508
NS-IBTS,1999,1,8,127140,Microstomus kitt,330,0.055555,0.393652069,0.021869341
NS-IBTS,1999,1,8,127140,Microstomus kitt,350,0.222222,0.463173905,0.102927431
NS-IBTS,1999,1,8,127140,Microstomus kitt,360,0.111111,0.500679858,0.05563104
NS-IBTS,1999,1,8,127140,Microstomus kitt,380,0.148222,0.581382386,0.08617366
NS-IBTS,1999,1,9,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1999,1,9,127140,Microstomus kitt,170,0.05,0.062936245,0.003146812
NS-IBTS,1999,1,9,127140,Microstomus kitt,190,0.15,0.085588411,0.012838262
NS-IBTS,1999,1,9,127140,Microstomus kitt,200,0.1,0.098624977,0.009862498
NS-IBTS,1999,1,9,127140,Microstomus kitt,210,0.183375,0.112863663,0.020696374
NS-IBTS,1999,1,9,127140,Microstomus kitt,220,0.333375,0.128350126,0.042788723
NS-IBTS,1999,1,9,127140,Microstomus kitt,230,0.233375,0.145129516,0.033869601
NS-IBTS,1999,1,9,127140,Microstomus kitt,240,0.183375,0.163246501,0.029935327
NS-IBTS,1999,1,9,127140,Microstomus kitt,250,0.166625,0.18274529,0.030449934
NS-IBTS,1999,1,9,127140,Microstomus kitt,260,0.316625,0.203669662,0.064486907
NS-IBTS,1999,1,9,127140,Microstomus kitt,270,0.4,0.226062982,0.090425193
NS-IBTS,1999,1,9,127140,Microstomus kitt,280,0.55,0.249968226,0.137482524
NS-IBTS,1999,1,9,127140,Microstomus kitt,300,0.25,0.302484522,0.07562113
NS-IBTS,1999,1,9,127140,Microstomus kitt,320,0.25,0.361555147,0.090388787
NS-IBTS,1999,1,9,127140,Microstomus kitt,370,0.05,0.540069404,0.02700347
NS-IBTS,1999,1,4,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1999,1,4,127140,Microstomus kitt,170,0.181818,0.062936245,0.011442942
NS-IBTS,1999,1,4,127140,Microstomus kitt,180,0.272727,0.07370776,0.020102096
NS-IBTS,1999,1,4,127140,Microstomus kitt,190,0.545454,0.085588411,0.046684541
NS-IBTS,1999,1,4,127140,Microstomus kitt,200,1.090909,0.098624977,0.107590875
NS-IBTS,1999,1,4,127140,Microstomus kitt,210,1,0.112863663,0.112863663
NS-IBTS,1999,1,4,127140,Microstomus kitt,220,0.636363,0.128350126,0.081677271
NS-IBTS,1999,1,4,127140,Microstomus kitt,230,1.090909,0.145129516,0.158323095
NS-IBTS,1999,1,4,127140,Microstomus kitt,240,1.181817,0.163246501,0.19292749
NS-IBTS,1999,1,4,127140,Microstomus kitt,250,1.90909,0.18274529,0.348877206
NS-IBTS,1999,1,4,127140,Microstomus kitt,260,1.545454,0.203669662,0.314762094
NS-IBTS,1999,1,4,127140,Microstomus kitt,270,1.454545,0.226062982,0.328818781
NS-IBTS,1999,1,4,127140,Microstomus kitt,280,0.636363,0.249968226,0.15907053
NS-IBTS,1999,1,4,127140,Microstomus kitt,290,0.272727,0.275427991,0.07511665
NS-IBTS,1999,1,4,127140,Microstomus kitt,310,0.090909,0.331179717,0.030107217
NS-IBTS,1999,1,4,127140,Microstomus kitt,320,0.090909,0.361555147,0.032868617
NS-IBTS,1999,1,4,127140,Microstomus kitt,330,0.090909,0.393652069,0.035786516
NS-IBTS,1999,1,4,127140,Microstomus kitt,340,0.181818,0.427511435,0.077729274
NS-IBTS,1999,1,4,127140,Microstomus kitt,400,0.090909,0.669936785,0.060903283
NS-IBTS,1999,1,3,127140,Microstomus kitt,0,0,0,0
NS-IBTS,1999,1,3,127140,Microstomus kitt,100,0.05,0.01451911,0.000725956
NS-IBTS,1999,1,3,127140,Microstomus kitt,130,0.15,0.0299833,0.004497495
NS-IBTS,1999,1,3,127140,Microstomus kitt,140,0.05,0.036799159,0.001839958
